27/01/2014 15:22;@yanngalut;fr;7750;RT @ChrisChavagneux: Belle enquête @lemondefr sur le fichier des fraudeurs fiscaux HSBC. L'article semble confirmer le précédent gvt a voul…;3;0
27/01/2014 15:21;@afpfr;fr;303689;RT @manupionnier: 2738 km à vélo en 6 jours sans bouger http://u.afp.com/pkm #AFP #twittcyclos #insolite;4;0
27/01/2014 15:21;@LaNetscouade;en;8203;'La #géolocalisation devient le point d'ancrage des stratégies multicanal' http://bit.ly/1gjeuWP via @Vision_mkg;0;0
27/01/2014 15:21;@VinceBerthelot;fr;8433;Hâte-toi de bien vivre et songe que chaque jour est à lui seul une vie Seneque;0;1
27/01/2014 15:21;@stephane_ozil;fr;1689;RT @isatismktg: Je n’aime pas les DM publicitaires, si tu m’en envoies un, je t’avertis, si tu continues, je Unfollow. Voilà c’est simple !;1;0
27/01/2014 15:21;@bernardmusicant;fr;2174;Syrie: les deux adolescents toulousains candidats au djihad récupérés http://goo.gl/mAaqHQ;1;0
27/01/2014 15:21;@WebmarketingCOM;fr;41512;A relire: Comment lancer son premier blog ? 6 conseils éditoriaux indispensables http://bit.ly/tPGmyW #BestOf;2;3
27/01/2014 15:20;@franceinter;fr;474494;#sport #femmes Les sportives françaises de légende #1 : Suzanne Lenglen >,>, http://bit.ly/FemmeSport #24hdusportfeminin http://t.co/mCq6bdFRcC;5;1
27/01/2014 15:20;@bernardmusicant;fr;2174;RT @RTLFrance: Présidentielle 2012 : enquête sur le financement d'un meeting de Sarkozy http://goo.gl/gh2x3d;0;0
27/01/2014 15:20;@le_Parisien;fr;337165;Valérie Trierweiler : «J'étais là avant et je continuerai» >,>,http://www.leparisien.fr/laparisienne/actu-people/personnalites/valerie-trierweiler-qualifiez-moi-comme-vous-le-voulez-27-01-2014-3532729.php #Trierweiler http://t.co/TiwCauqemX;6;4
27/01/2014 15:20;@ValentinHochet;fr;8566;#GAME : Défi Ingénieurs 2 : la nouvelle version du serious game de la SNCF - Le blog du Modérateur http://ow.ly/sXAuX;1;0
27/01/2014 15:20;@afpfr;fr;303689;RT @AFPRennes: EPR de Flamanville: cuve posée avec succès (EDF) http://u.afp.com/pkc #AFP;4;0
27/01/2014 15:20;@caroleblancot;fr;6943;Tout à fait... Le #CDI ne fait plus le bonheur ! http://ow.ly/sZcMH via @PennelDenis @RHinfo sur @CercleLesEchos #emploi;0;0
27/01/2014 15:19;@CatherineMoal;fr;2341;#USINE, #USINES... Mon Journal is out! http://paper.li/CatherineMoal/1333372529 Stories via @digitale_Konst;0;0
27/01/2014 15:19;@fdebailleul;fr;13997;Une pluie de correctifs pour WordPress http://ow.ly/sZcM1;1;1
27/01/2014 15:18;@sirchamallow;en;12710;#SeriesTV X-Files à 20ans http://www.theguardian.com/tv-and-radio/tvandradioblog/2014/jan/27/the-x-files-20-scully-mulder-changed-tv?CMP=fb_gu http://t.co/gKFi9fq2kV;2;0
